method,direction,donor_id,marker,value
SVM,positive,a_3a,CD94,-0.15803619223292734
SVM,positive,a_3a,CD34,-0.1415035020771729
SVM,positive,a_3a,CCR7,-0.12538802117076747
SVM,positive,a_3a,2DL3,-0.07633819057944105
SVM,positive,a_3a,NKG2A,-0.10824848072815704
SVM,positive,a_3a,HLA-DR,-0.0702939111430344
SVM,positive,a_3a,2DL4,0.28407654629778245
SVM,positive,a_3a,CD56,3.7474900188273286
SVM,positive,a_3a,2DL5,1.8312373921576302
SVM,positive,a_3a,CD25,-0.11164999159806507
SVM,positive,a_3b,CD3,3.9057325069853603
SVM,positive,a_3b,CD27,2.1202637828918403
SVM,positive,a_3b,CD19,0.09925913446852125
SVM,positive,a_3b,CD4,1.0552858195526733
SVM,positive,a_3b,CD8,5.2646603856991065
SVM,positive,a_3b,CD57,3.799719600707051
SVM,positive,a_3b,2DL1-S1,2.2429551228360873
SVM,positive,a_3b,TRAIL,-0.17671678093489385
SVM,positive,a_3b,2DL2-L3-S2,2.1667492516855207
SVM,positive,a_3b,CD16,4.273691009529643
SVM,positive,a_3b,CD10,3.4194632725657663
SVM,positive,a_3b,3DL1-S1,-0.07062425421743038
SVM,positive,a_3b,CD117,-0.051893859003760076
SVM,positive,a_3b,2DS4,0.6425741708895479
SVM,positive,a_3b,ILT2-CD85j,2.266241073124911
SVM,positive,a_3b,NKp46,0.0668486241369994
SVM,positive,a_3b,NKG2D,0.4995529135959681
SVM,positive,a_3b,NKG2C,2.6525321664949706
SVM,positive,a_3b,2B4,4.115996895136363
SVM,positive,a_3b,CD33,5.419743647106117
SVM,positive,a_3b,CD11b,0.1821175683608553
SVM,positive,a_3b,NKp30,2.092218338699024
SVM,positive,a_3b,CD122,2.132080110168202
SVM,positive,a_3b,3DL1,0.22061738443806492
SVM,positive,a_3b,NKp44,-0.04440204768802001
SVM,positive,a_3b,CD127,0.21573710885226105
SVM,positive,a_3b,2DL1,1.1677150892237276
SVM,positive,a_3b,CD94,2.763325846886956
SVM,positive,a_3b,CD34,-0.05102777637071453
SVM,positive,a_3b,CCR7,0.036847850356140355
SVM,positive,a_3b,2DL3,4.0525356905674075
SVM,positive,a_3b,NKG2A,1.1096691752312446
SVM,positive,a_3b,HLA-DR,5.719596900812926
SVM,positive,a_3b,2DL4,1.520690759098587
SVM,positive,a_3b,CD56,1.6054874231831486
SVM,positive,a_3b,2DL5,1.9330511026162815
SVM,positive,a_3b,CD25,0.9557109644814014
SVM,positive,a_4a,CD3,4.817640317575503
SVM,positive,a_4a,CD27,1.129805162314693
SVM,positive,a_4a,CD19,0.4954242003223126
SVM,positive,a_4a,CD4,0.24457943222214554
SVM,positive,a_4a,CD8,4.962531555971717
SVM,positive,a_4a,CD57,4.483522239074558
SVM,positive,a_4a,2DL1-S1,0.4791362581799713
SVM,positive,a_4a,TRAIL,-0.1350487089312386
SVM,positive,a_4a,2DL2-L3-S2,-0.06464934919670846
SVM,positive,a_4a,CD16,2.646557669939941
SVM,positive,a_4a,CD10,-0.02840638181907713
SVM,positive,a_4a,3DL1-S1,-0.08574653800480177
SVM,positive,a_4a,CD117,-0.036922859453461625
SVM,positive,a_4a,2DS4,0.9650063766924646
SVM,positive,a_4a,ILT2-CD85j,1.462279988873783
SVM,positive,a_4a,NKp46,-0.019940813061542467
SVM,positive,a_4a,NKG2D,2.4927540735197464
SVM,positive,a_4a,NKG2C,3.424740633998735
SVM,positive,a_4a,2B4,2.192607436025129
SVM,positive,a_4a,CD33,2.744976800380723
SVM,positive,a_4a,CD11b,0.3545704331765932
SVM,positive,a_4a,NKp30,1.3674757553740151
SVM,positive,a_4a,CD122,1.492073202591342
SVM,positive,a_4a,3DL1,1.2615885788908068
SVM,positive,a_4a,NKp44,-0.16980307059766828
SVM,positive,a_4a,CD127,-0.015975683852886825
SVM,positive,a_4a,2DL1,-0.03490851778883488
SVM,positive,a_4a,CD94,3.6097923511986925
SVM,positive,a_4a,CD34,0.3854097482497275
SVM,positive,a_4a,CCR7,0.9281976021053537
SVM,positive,a_4a,2DL3,-0.022928002250939758
SVM,positive,a_4a,NKG2A,1.0278558938067903
SVM,positive,a_4a,HLA-DR,3.744579370455057
SVM,positive,a_4a,2DL4,2.0613686287724198
SVM,positive,a_4a,CD56,3.0338166997247957
SVM,positive,a_4a,2DL5,-0.02618992134012358
SVM,positive,a_4a,CD25,-0.0908034814252121
SVM,positive,a_4b,CD3,4.425433786059866
SVM,positive,a_4b,CD27,0.06268543622357237
SVM,positive,a_4b,CD19,0.9192330655310795
SVM,positive,a_4b,CD4,0.36210421601135867
SVM,positive,a_4b,CD8,4.001276618352412
SVM,positive,a_4b,CD57,3.808527354842334
SVM,positive,a_4b,2DL1-S1,-0.0027928308599006963
SVM,positive,a_4b,TRAIL,-0.04588572226788287
SVM,positive,a_4b,2DL2-L3-S2,-0.0937853739465101
SVM,positive,a_4b,CD16,4.543148302364676
SVM,positive,a_4b,CD10,1.660143221107645
SVM,positive,a_4b,3DL1-S1,-0.03584105685075912
SVM,positive,a_4b,CD117,0.6419465287548011
SVM,positive,a_4b,2DS4,2.9676156431848706
SVM,positive,a_4b,ILT2-CD85j,0.8574486531297284
SVM,positive,a_4b,NKp46,0.37559971683219057
SVM,positive,a_4b,NKG2D,0.5063941455279117
SVM,positive,a_4b,NKG2C,2.862056005124796
SVM,positive,a_4b,2B4,2.564712845520645
SVM,positive,a_4b,CD33,3.263128974525821
SVM,positive,a_4b,CD11b,-0.01946020083473587
SVM,positive,a_4b,NKp30,0.3016059111136338
SVM,positive,a_4b,CD122,0.9533868333170687
SVM,positive,a_4b,3DL1,-0.1076209028677552
SVM,positive,a_4b,NKp44,-0.02768266373502615
SVM,positive,a_4b,CD127,0.04665796762294712
SVM,positive,a_4b,2DL1,-0.09991535540241632
SVM,positive,a_4b,CD94,4.8957795740458
SVM,positive,a_4b,CD34,0.4413014819717587
SVM,positive,a_4b,CCR7,-0.09487485840524927
SVM,positive,a_4b,2DL3,-0.030658928390221066
SVM,positive,a_4b,NKG2A,4.279897047037488
SVM,positive,a_4b,HLA-DR,3.082159949695356
SVM,positive,a_4b,2DL4,1.3154317216659628
SVM,positive,a_4b,CD56,3.38997065502139
SVM,positive,a_4b,2DL5,1.534602871502504
SVM,positive,a_4b,CD25,0.9770716393479357
SVM,positive,a_5a,CD3,5.1441071783760135
SVM,positive,a_5a,CD27,-0.076866227849865
SVM,positive,a_5a,CD19,1.9402906966925277
SVM,positive,a_5a,CD4,2.028781781342038
SVM,positive,a_5a,CD8,3.3742687011566153
SVM,positive,a_5a,CD57,3.9832048305766796
SVM,positive,a_5a,2DL1-S1,0.13360515770574302
SVM,positive,a_5a,TRAIL,-0.09297240287502034
SVM,positive,a_5a,2DL2-L3-S2,0.29664416506668767
SVM,positive,a_5a,CD16,3.775568871382655
SVM,positive,a_5a,CD10,0.5393098865496053
SVM,positive,a_5a,3DL1-S1,0.03218081934369014
SVM,positive,a_5a,CD117,-0.09777953079393639
SVM,positive,a_5a,2DS4,0.0533005194686817
SVM,positive,a_5a,ILT2-CD85j,2.3395433509788486
SVM,positive,a_5a,NKp46,0.5473269675199988
SVM,positive,a_5a,NKG2D,2.2445320333146515
SVM,positive,a_5a,NKG2C,4.326124842472665
SVM,positive,a_5a,2B4,3.2648797073821516
SVM,positive,a_5a,CD33,1.1807659376722381
SVM,positive,a_5a,CD11b,0.6319122168427005
SVM,positive,a_5a,NKp30,1.37746238303259
SVM,positive,a_5a,CD122,0.7853448690176708
SVM,positive,a_5a,3DL1,-0.13440210592341173
SVM,positive,a_5a,NKp44,-0.0421540128560904
SVM,positive,a_5a,CD127,0.11171151291806503
SVM,positive,a_5a,2DL1,-0.020608551808343967
SVM,positive,a_5a,CD94,4.15300494885519
SVM,positive,a_5a,CD34,-0.04951721491413368
SVM,positive,a_5a,CCR7,-0.10916540374265785
SVM,positive,a_5a,2DL3,1.538822087825857
SVM,positive,a_5a,NKG2A,1.0912220402928487
SVM,positive,a_5a,HLA-DR,2.8755061519672767
SVM,positive,a_5a,2DL4,1.073027145673876
SVM,positive,a_5a,CD56,4.272028930222572
SVM,positive,a_5a,2DL5,0.040752719829755216
SVM,positive,a_5a,CD25,-0.06613797388988976
SVM,positive,a_5b,CD3,5.094393540528389
SVM,positive,a_5b,CD27,-0.04995214544562263
SVM,positive,a_5b,CD19,0.2640056189138109
SVM,positive,a_5b,CD4,-0.03319254148276683
SVM,positive,a_5b,CD8,3.1823792179255443
SVM,positive,a_5b,CD57,4.379404744763535
SVM,positive,a_5b,2DL1-S1,0.299281437403692
SVM,positive,a_5b,TRAIL,-0.07087327287306255
SVM,positive,a_5b,2DL2-L3-S2,1.7215747181463505
SVM,positive,a_5b,CD16,3.119089897391359
SVM,positive,a_5b,CD10,-0.04953240738433341
SVM,positive,a_5b,3DL1-S1,-0.04804492339482147
SVM,positive,a_5b,CD117,0.04246717842631342
SVM,positive,a_5b,2DS4,3.468114080496466
SVM,positive,a_5b,ILT2-CD85j,1.8732621448651026
SVM,positive,a_5b,NKp46,0.2782932059791844
SVM,positive,a_5b,NKG2D,0.822791700334986
SVM,positive,a_5b,NKG2C,4.412387146751234
SVM,positive,a_5b,2B4,2.5217948855299106
SVM,positive,a_5b,CD33,2.5606863299276914
SVM,positive,a_5b,CD11b,0.130772035877225
SVM,positive,a_5b,NKp30,2.1522970763152194
SVM,positive,a_5b,CD122,1.324542042854509
SVM,positive,a_5b,3DL1,0.948110828078552
SVM,positive,a_5b,NKp44,-0.08136462129639688
SVM,positive,a_5b,CD127,-0.11836054676963653
SVM,positive,a_5b,2DL1,0.0515637989081679
SVM,positive,a_5b,CD94,3.757021373941752
SVM,positive,a_5b,CD34,0.07241527326955464
SVM,positive,a_5b,CCR7,0.3691759977755285
SVM,positive,a_5b,2DL3,2.7901866153462214
SVM,positive,a_5b,NKG2A,-0.05910094768277164
SVM,positive,a_5b,HLA-DR,3.2408349762704476
SVM,positive,a_5b,2DL4,1.4291758667826038
SVM,positive,a_5b,CD56,1.9982395031028106
SVM,positive,a_5b,2DL5,-0.12210016305466292
SVM,positive,a_5b,CD25,-0.030964516405372934
SVM,negative,a_001,CD3,3.825473840364479
SVM,negative,a_001,CD27,1.1344154795779349
SVM,negative,a_001,CD19,-0.00214316531863602
SVM,negative,a_001,CD4,0.935434244957597
SVM,negative,a_001,CD8,4.422771055325183
SVM,negative,a_001,CD57,3.077074427574967
SVM,negative,a_001,2DL1-S1,-0.0199192464239403
SVM,negative,a_001,TRAIL,-0.044368043955347464
SVM,negative,a_001,2DL2-L3-S2,0.08835276990515206
SVM,negative,a_001,CD16,2.4735128625282625
SVM,negative,a_001,CD10,0.7042794724864262
SVM,negative,a_001,3DL1-S1,-0.13993521695897737
SVM,negative,a_001,CD117,0.06057705947250704
SVM,negative,a_001,2DS4,-0.07433878542854944
SVM,negative,a_001,ILT2-CD85j,1.9111278387560693
SVM,negative,a_001,NKp46,-0.033787863625323634
SVM,negative,a_001,NKG2D,2.0256515542290185
SVM,negative,a_001,NKG2C,-0.07537312613758844
SVM,negative,a_001,2B4,1.7840733821770562
SVM,negative,a_001,CD33,1.5678696323002557
SVM,negative,a_001,CD11b,1.1661251309345528
SVM,negative,a_001,NKp30,0.8844201815422112
SVM,negative,a_001,CD122,0.22385786709477365
SVM,negative,a_001,3DL1,-0.0041182733145048115
SVM,negative,a_001,NKp44,-0.09794839210760517
SVM,negative,a_001,CD127,-0.015598120579638936
SVM,negative,a_001,2DL1,-0.0685753682299145
SVM,negative,a_001,CD94,2.0304608691654
SVM,negative,a_001,CD34,0.3826308705855115
SVM,negative,a_001,CCR7,-0.00439360218319658
SVM,negative,a_001,2DL3,0.08515726368366223
SVM,negative,a_001,NKG2A,-0.004971684895681477
SVM,negative,a_001,HLA-DR,5.173378701389235
SVM,negative,a_001,2DL4,0.38039787231841116
SVM,negative,a_001,CD56,0.6964842875795976
SVM,negative,a_001,2DL5,-0.09160892826351598
SVM,negative,a_001,CD25,-0.045247640589964964
SVM,negative,a_002,CD3,3.2757200922705314
SVM,negative,a_002,CD27,0.4594335084920203
SVM,negative,a_002,CD19,-0.03995815454958344
SVM,negative,a_002,CD4,0.9744468763881768
SVM,negative,a_002,CD8,3.110606756223302
SVM,negative,a_002,CD57,4.463732292778942
SVM,negative,a_002,2DL1-S1,0.23973606913544393
SVM,negative,a_002,TRAIL,-0.13554059951656597
SVM,negative,a_002,2DL2-L3-S2,1.1835145102876976
SVM,negative,a_002,CD16,4.289353915541786
SVM,negative,a_002,CD10,0.6046316323862053
SVM,negative,a_002,3DL1-S1,-0.05608377798034266
SVM,negative,a_002,CD117,-0.07346068063378143
SVM,negative,a_002,2DS4,-0.04438339789299931
SVM,negative,a_002,ILT2-CD85j,0.9964722551043765
SVM,negative,a_002,NKp46,0.4759962866676671
SVM,negative,a_002,NKG2D,2.0608801132262315
SVM,negative,a_002,NKG2C,3.5823585797461335
SVM,negative,a_002,2B4,2.051262004448656
SVM,negative,a_002,CD33,1.2487709707630998
SVM,negative,a_002,CD11b,0.27472222957154635
SVM,negative,a_002,NKp30,0.9748524669558172
SVM,negative,a_002,CD122,0.6763399353336925
SVM,negative,a_002,3DL1,-0.07428364846760872
SVM,negative,a_002,NKp44,-0.12381656456187208
SVM,negative,a_002,CD127,0.0034645268303846897
SVM,negative,a_002,2DL1,-0.017872815461775077
SVM,negative,a_002,CD94,3.232577586693587
SVM,negative,a_002,CD34,1.2268320163884965
SVM,negative,a_002,CCR7,0.11655670810762145
SVM,negative,a_002,2DL3,2.85711639455045
SVM,negative,a_002,NKG2A,-0.06264409814717367
SVM,negative,a_002,HLA-DR,2.4058762955584005
SVM,negative,a_002,2DL4,0.687067020428261
SVM,negative,a_002,CD56,3.6341609458597652
SVM,negative,a_002,2DL5,0.4721998791292319
SVM,negative,a_002,CD25,-0.0690244689932268
SVM,negative,a_003,CD3,2.854419978977872
SVM,negative,a_003,CD27,0.3577842627688116
SVM,negative,a_003,CD19,-0.06893953783244063
SVM,negative,a_003,CD4,0.09192275361615312
SVM,negative,a_003,CD8,3.296747147404692
SVM,negative,a_003,CD57,3.6572350516580645
SVM,negative,a_003,2DL1-S1,0.9516019116695604
SVM,negative,a_003,TRAIL,-0.1157233043934198
SVM,negative,a_003,2DL2-L3-S2,-0.05644377440111771
SVM,negative,a_003,CD16,4.014823338895079
SVM,negative,a_003,CD10,0.9981777236021586
SVM,negative,a_003,3DL1-S1,-0.12033751885628369
SVM,negative,a_003,CD117,0.03228832900608296
SVM,negative,a_003,2DS4,3.6588121831595704
SVM,negative,a_003,ILT2-CD85j,1.3503657082935319
SVM,negative,a_003,NKp46,0.43025912729679244
SVM,negative,a_003,NKG2D,2.151232709404608
SVM,negative,a_003,NKG2C,1.2754530025242319
SVM,negative,a_003,2B4,1.4692662433974453
SVM,negative,a_003,CD33,3.110524075574446
SVM,negative,a_003,CD11b,1.2669014882819092
SVM,negative,a_003,NKp30,0.040629928645093606
SVM,negative,a_003,CD122,1.673744221496634
SVM,negative,a_003,3DL1,-0.03447554796589831
SVM,negative,a_003,NKp44,-0.05606653167623032
SVM,negative,a_003,CD127,-0.012663021513627425
SVM,negative,a_003,2DL1,-0.01873441866579
SVM,negative,a_003,CD94,4.228232430356856
SVM,negative,a_003,CD34,0.9652892967600973
SVM,negative,a_003,CCR7,-0.09498951542076096
SVM,negative,a_003,2DL3,1.2124493617714465
SVM,negative,a_003,NKG2A,2.786461723093144
SVM,negative,a_003,HLA-DR,2.638478801674678
SVM,negative,a_003,2DL4,0.2209796172408036
SVM,negative,a_003,CD56,3.570575750301959
SVM,negative,a_003,2DL5,0.26734582638900795
SVM,negative,a_003,CD25,0.2631685259397865
SVM,negative,a_004,CD3,3.0972537470770036
SVM,negative,a_004,CD27,-0.0486564464896217
SVM,negative,a_004,CD19,-0.014900234327619798
SVM,negative,a_004,CD4,0.24042250650032443
SVM,negative,a_004,CD8,3.689646731464414
SVM,negative,a_004,CD57,1.1120553925210603
SVM,negative,a_004,2DL1-S1,-0.05242785758220748
SVM,negative,a_004,TRAIL,-0.0710944982158949
SVM,negative,a_004,2DL2-L3-S2,0.2166227764046731
SVM,negative,a_004,CD16,4.47066728903955
SVM,negative,a_004,CD10,0.1908845348294658
SVM,negative,a_004,3DL1-S1,-0.10075136670989025
SVM,negative,a_004,CD117,-0.09688043079497426
SVM,negative,a_004,2DS4,-0.05059434266667751
SVM,negative,a_004,ILT2-CD85j,1.5525695640946358
SVM,negative,a_004,NKp46,-0.03346704720011872
SVM,negative,a_004,NKG2D,1.2159667351104233
SVM,negative,a_004,NKG2C,1.9535429227515397
SVM,negative,a_004,2B4,1.0690076286201233
SVM,negative,a_004,CD33,2.0025476806480436
SVM,negative,a_004,CD11b,0.530957313486905
SVM,negative,a_004,NKp30,0.14570861157744908
SVM,negative,a_004,CD122,-0.027253412959297844
SVM,negative,a_004,3DL1,-0.07938480247354744
SVM,negative,a_004,NKp44,-0.10915830544101152
SVM,negative,a_004,CD127,1.0135029189256204
SVM,negative,a_004,2DL1,-0.06672827669444123
SVM,negative,a_004,CD94,2.292303275358585
SVM,negative,a_004,CD34,0.6696140621658506
SVM,negative,a_004,CCR7,-0.05184157263153077
SVM,negative,a_004,2DL3,-0.06098325370350689
SVM,negative,a_004,NKG2A,-0.01359510265624914
SVM,negative,a_004,HLA-DR,4.611045458772737
SVM,negative,a_004,2DL4,1.1100010289284787
SVM,negative,a_004,CD56,2.3734420430028806
SVM,negative,a_004,2DL5,0.08479594033458458
SVM,negative,a_004,CD25,-0.0563644773841932
SVM,negative,a_005,CD3,3.330624780469749
SVM,negative,a_005,CD27,-0.02640172771760414
SVM,negative,a_005,CD19,-0.03605933997975667
SVM,negative,a_005,CD4,0.41967140905365863
SVM,negative,a_005,CD8,4.3955821408351
SVM,negative,a_005,CD57,3.2333849130269114
SVM,negative,a_005,2DL1-S1,0.2752179496710615
SVM,negative,a_005,TRAIL,-0.1287296733492055
SVM,negative,a_005,2DL2-L3-S2,0.2907771161784322
SVM,negative,a_005,CD16,4.669343338948014
SVM,negative,a_005,CD10,0.26324059256025184
SVM,negative,a_005,3DL1-S1,-0.05955444997356125
SVM,negative,a_005,CD117,0.3694297007930205
SVM,negative,a_005,2DS4,0.1859038272401783
SVM,negative,a_005,ILT2-CD85j,0.6497827451027164
SVM,negative,a_005,NKp46,0.29810513525607923
SVM,negative,a_005,NKG2D,1.9344262456989907
SVM,negative,a_005,NKG2C,3.7366588882295484
SVM,negative,a_005,2B4,2.2397723009224455
SVM,negative,a_005,CD33,0.3306802004896993
SVM,negative,a_005,CD11b,0.9996046672733347
SVM,negative,a_005,NKp30,1.0195731904763448
SVM,negative,a_005,CD122,1.0901543234822368
SVM,negative,a_005,3DL1,-0.08088552300784703
SVM,negative,a_005,NKp44,-0.04726859636019779
SVM,negative,a_005,CD127,0.33431540994812126
SVM,negative,a_005,2DL1,-0.03145429955569836
SVM,negative,a_005,CD94,3.526860782458
SVM,negative,a_005,CD34,1.3697693734555203
SVM,negative,a_005,CCR7,0.046771340080710974
SVM,negative,a_005,2DL3,0.7828232476153698
SVM,negative,a_005,NKG2A,1.1130125801232915
SVM,negative,a_005,HLA-DR,1.5153879778094712
SVM,negative,a_005,2DL4,0.4464127721623226
SVM,negative,a_005,CD56,3.958465165246979
SVM,negative,a_005,2DL5,-0.017709754020738003
SVM,negative,a_005,CD25,-0.01916312856858479
SVM,negative,a_006,CD3,4.5592009871236865
SVM,negative,a_006,CD27,-0.0455995230750741
SVM,negative,a_006,CD19,-0.0072228206017506385
SVM,negative,a_006,CD4,1.4853460666366054
SVM,negative,a_006,CD8,2.264007846621262
SVM,negative,a_006,CD57,4.2585244074275295
SVM,negative,a_006,2DL1-S1,0.2931560071933096
SVM,negative,a_006,TRAIL,-0.13201320677032197
SVM,negative,a_006,2DL2-L3-S2,-0.09288407494166201
SVM,negative,a_006,CD16,2.032048568273587
SVM,negative,a_006,CD10,-0.03935928299243735
SVM,negative,a_006,3DL1-S1,-0.07344112348512404
SVM,negative,a_006,CD117,-0.03343908144943007
SVM,negative,a_006,2DS4,2.072347746896691
SVM,negative,a_006,ILT2-CD85j,1.217282451555354
SVM,negative,a_006,NKp46,-0.022147364792737007
SVM,negative,a_006,NKG2D,1.1279115104590882
SVM,negative,a_006,NKG2C,-0.04833603413345648
SVM,negative,a_006,2B4,1.8254631519516114
SVM,negative,a_006,CD33,0.6562050596903434
SVM,negative,a_006,CD11b,-0.05808070030320036
SVM,negative,a_006,NKp30,1.9719922169532365
SVM,negative,a_006,CD122,0.7225317997074098
SVM,negative,a_006,3DL1,-0.025485316733031022
SVM,negative,a_006,NKp44,-0.010733297761225597
SVM,negative,a_006,CD127,-0.03672772994046561
SVM,negative,a_006,2DL1,-0.024160348723906527
SVM,negative,a_006,CD94,1.3791281393656951
SVM,negative,a_006,CD34,-0.09877655873195572
SVM,negative,a_006,CCR7,0.003524622473995469
SVM,negative,a_006,2DL3,-0.03667283825133512
SVM,negative,a_006,NKG2A,1.544896241458652
SVM,negative,a_006,HLA-DR,2.305256714256408
SVM,negative,a_006,2DL4,0.7634600038567506
SVM,negative,a_006,CD56,0.9470859871140664
SVM,negative,a_006,2DL5,-0.015656423194265266
SVM,negative,a_006,CD25,0.0524508036160787
SVM,negative,a_007,CD3,4.165304265872643
SVM,negative,a_007,CD27,0.21947613598863222
SVM,negative,a_007,CD19,0.27766317447187366
SVM,negative,a_007,CD4,1.6602847359932362
SVM,negative,a_007,CD8,3.3104533719172884
SVM,negative,a_007,CD57,4.515957432072996
SVM,negative,a_007,2DL1-S1,1.1144324032558448
SVM,negative,a_007,TRAIL,-0.13636879343591105
SVM,negative,a_007,2DL2-L3-S2,0.8731917291480458
SVM,negative,a_007,CD16,3.5121764818418417
SVM,negative,a_007,CD10,0.031115875043339108
SVM,negative,a_007,3DL1-S1,-0.04013563703288274
SVM,negative,a_007,CD117,-0.03318102922533152
SVM,negative,a_007,2DS4,2.615907910723356
SVM,negative,a_007,ILT2-CD85j,1.2825237312214244
SVM,negative,a_007,NKp46,0.39294289473175326
SVM,negative,a_007,NKG2D,0.5837626161403928
SVM,negative,a_007,NKG2C,1.7634190470292497
SVM,negative,a_007,2B4,1.4110198704423325
SVM,negative,a_007,CD33,0.761777655401948
SVM,negative,a_007,CD11b,1.0109170218047032
SVM,negative,a_007,NKp30,1.7172342639964118
SVM,negative,a_007,CD122,0.43294895813596945
SVM,negative,a_007,3DL1,-0.11584112701696865
SVM,negative,a_007,NKp44,-0.12189577573638977
SVM,negative,a_007,CD127,0.2852160822992482
SVM,negative,a_007,2DL1,-0.09791777708047833
SVM,negative,a_007,CD94,2.702314686042568
SVM,negative,a_007,CD34,0.05716877959994936
SVM,negative,a_007,CCR7,-0.047261925112937545
SVM,negative,a_007,2DL3,-0.06121611744770094
SVM,negative,a_007,NKG2A,0.6603722262940537
SVM,negative,a_007,HLA-DR,1.8147275389372932
SVM,negative,a_007,2DL4,0.7032666617806634
SVM,negative,a_007,CD56,2.0616474311612465
SVM,negative,a_007,2DL5,-0.031651039991628514
SVM,negative,a_007,CD25,-0.03285529754216483
SVM,negative,a_009,CD3,4.561712081148228
SVM,negative,a_009,CD27,1.0367487632772172
SVM,negative,a_009,CD19,-0.007545353401809277
SVM,negative,a_009,CD4,1.8423477689136587
SVM,negative,a_009,CD8,4.147553598526755
SVM,negative,a_009,CD57,3.5524715488980787
SVM,negative,a_009,2DL1-S1,0.5140158867737664
SVM,negative,a_009,TRAIL,-0.09166991577678292
SVM,negative,a_009,2DL2-L3-S2,-0.01427192665958126
SVM,negative,a_009,CD16,1.9035006290676297
SVM,negative,a_009,CD10,-0.06769436524344653
SVM,negative,a_009,3DL1-S1,-0.05771441204776415
SVM,negative,a_009,CD117,-0.05746029189911706
SVM,negative,a_009,2DS4,-0.035060488149517816
SVM,negative,a_009,ILT2-CD85j,1.636708720602102
SVM,negative,a_009,NKp46,-0.05262263906819445
SVM,negative,a_009,NKG2D,1.288710219386253
SVM,negative,a_009,NKG2C,0.970957155623764
SVM,negative,a_009,2B4,0.9752911191924198
SVM,negative,a_009,CD33,1.5264888319077123
SVM,negative,a_009,CD11b,0.6891010662916448
SVM,negative,a_009,NKp30,0.06482326267269577
SVM,negative,a_009,CD122,0.3618378530064274
